dist_from_home_km,dist_from_kl_km,LAUA,LAT,LONG,PCDS
2.9895431936573287,35.943448591861724,E09000030,51.505714000000005,-0.064463,E1 9UZ
2.8891960441366034,35.98837695950836,E09000030,51.50476,-0.064921,E1 9WG
2.8891960441366034,35.98837695950836,E09000030,51.50476,-0.064921,E1 9WH
2.8891960441366034,35.98837695950836,E09000030,51.50476,-0.064921,E1 9WJ
2.8891960441366034,35.98837695950836,E09000030,51.50476,-0.064921,E1 9WL
2.8891960441366034,35.98837695950836,E09000030,51.50476,-0.064921,E1 9WN
2.8891960441366034,35.98837695950836,E09000030,51.50476,-0.064921,E1 9WP
2.8891960441366034,35.98837695950836,E09000030,51.50476,-0.064921,E1 9WQ
2.8891960441366034,35.98837695950836,E09000030,51.50476,-0.064921,E1 9WR
2.8891960441366034,35.98837695950836,E09000030,51.50476,-0.064921,E1 9WS
2.8891960441366034,35.98837695950836,E09000030,51.50476,-0.064921,E1 9WT
2.8891960441366034,35.98837695950836,E09000030,51.50476,-0.064921,E1 9WW
2.8891960441366034,35.98837695950836,E09000030,51.50476,-0.064921,E1 9WY
2.8891960441366034,35.98837695950836,E09000030,51.50476,-0.064921,E1 9WZ
2.9485367735646038,36.0933509133303,E09000030,51.505519,-0.061891999999999996,E1 9XA
2.6956606127895992,36.275392378657855,E09000030,51.503256,-0.061541,E1 9XB
